HSV,9,8,2,0,16,16, True, True, True,0.9875
HSV,9,8,2,0,16,16, True, False, True,0.9725
HSV,9,8,2,0,16,16, False, True, True,0.97
HSV,9,8,2,0,16,16, False, False, True,0.93
HSV,9,8,2,0,16,32, True, True, True,0.9975
HSV,9,8,2,0,16,32, True, False, True,0.99
HSV,9,8,2,0,16,32, False, True, True,0.9925
HSV,9,8,2,0,16,32, False, False, True,0.96
HSV,9,8,2,0,32,16, True, True, True,0.995
HSV,9,8,2,0,32,16, True, False, True,0.9825
HSV,9,8,2,0,32,16, False, True, True,0.9825
HSV,9,8,2,0,32,16, False, False, True,0.945
HSV,9,8,2,0,32,32, True, True, True,0.995
HSV,9,8,2,0,32,32, True, False, True,0.9925
HSV,9,8,2,0,32,32, False, True, True,0.975
HSV,9,8,2,0,32,32, False, False, True,0.935
HSV,9,8,2,1,16,16, True, True, True,0.99
HSV,9,8,2,1,16,16, True, False, True,0.985
HSV,9,8,2,1,16,16, False, True, True,0.9925
HSV,9,8,2,1,16,16, False, False, True,0.9475
HSV,9,8,2,1,16,32, True, True, True,0.9925
HSV,9,8,2,1,16,32, True, False, True,0.9875
HSV,9,8,2,1,16,32, False, True, True,0.9875
HSV,9,8,2,1,16,32, False, False, True,0.9675
HSV,9,8,2,1,32,16, True, True, True,0.99
HSV,9,8,2,1,32,16, True, False, True,0.995
HSV,9,8,2,1,32,16, False, True, True,0.9875
HSV,9,8,2,1,32,16, False, False, True,0.955
HSV,9,8,2,1,32,32, True, True, True,0.9925
HSV,9,8,2,1,32,32, True, False, True,0.9875
HSV,9,8,2,1,32,32, False, True, True,0.9875
HSV,9,8,2,1,32,32, False, False, True,0.9475
HSV,9,8,2,2,16,16, True, True, True,0.995
HSV,9,8,2,2,16,16, True, False, True,0.9925
HSV,9,8,2,2,16,16, False, True, True,0.9875
HSV,9,8,2,2,16,16, False, False, True,0.98
HSV,9,8,2,2,16,32, True, True, True,0.995
HSV,9,8,2,2,16,32, True, False, True,0.9975
HSV,9,8,2,2,16,32, False, True, True,0.9975
HSV,9,8,2,2,16,32, False, False, True,0.9675
HSV,9,8,2,2,32,16, True, True, True,0.9925
HSV,9,8,2,2,32,16, True, False, True,0.9925
HSV,9,8,2,2,32,16, False, True, True,0.9925
HSV,9,8,2,2,32,16, False, False, True,0.9825
HSV,9,8,2,2,32,32, True, True, True,0.9925
HSV,9,8,2,2,32,32, True, False, True,0.9875
HSV,9,8,2,2,32,32, False, True, True,0.9925
HSV,9,8,2,2,32,32, False, False, True,0.9725
HSV,9,8,2, ALL,16,16, True, True, True,0.995
HSV,9,8,2, ALL,16,16, True, False, True,0.99
HSV,9,8,2, ALL,16,16, False, True, True,0.985
HSV,9,8,2, ALL,16,16, False, False, True,0.985
HSV,9,8,2, ALL,16,32, True, True, True,0.9925
HSV,9,8,2, ALL,16,32, True, False, True,0.9975
HSV,9,8,2, ALL,16,32, False, True, True,0.995
HSV,9,8,2, ALL,16,32, False, False, True,0.99
HSV,9,8,2, ALL,32,16, True, True, True,0.9975
